legacy_gestore_id,testo,file,data
2733,"Ieri sera MyBand TV ha intervistato Francesco di Bella, voce storica dei 24 grana, in occasione della presentazione del suo nuovo disco che si intitola O' Diavolo. Presto su televomero potrete vedere l'intervista completa!",95211604149781IMG_20190912_225821.jpg,09/13/19 11:52:17
2733,"Ritorna stasera su #Televomero alle ore 20.30 #MyBandTv la trasmissione Televisiva di www.my-band.it il portale delle band emergenti da oramai oltre 15 anni online per raccontare l'avventura di migliaia di band. #mybandtv è condotta e ideata da Gianluca Di Pietro, realizzata con un semplice cellulare per dimostrare a tutti che con poco si può ottenere tantissimo, è solo una questione di volontà. 
Seguiteci e passate parola!",9420546441752valerio_ruotolo.JPG,09/21/19 20:04:45
2733,"Ritorna stasera su #Televomero alle ore 20.30 #MyBandTv la trasmissione Televisiva di www.my-band.it il portale delle band emergenti da oramai oltre 15 anni online per raccontare l'avventura di migliaia di band. #mybandtv è condotta e ideata da Gianluca Di Pietro, realizzata con un semplice cellulare per dimostrare a tutti che con poco si può ottenere tantissimo, è solo una questione di volontà. 
Seguiteci e passate parola!",952068113380eduardo de felice.JPG,09/21/19 20:05:02
2733,"La prossima puntata di MyBandTv sarà uno speciale dedicato a Francesco Di Bella, voce storica dei 24 Grana. In questa puntata parteciperanno anche Maurizio Nataloni di www.vitedapiterpan.it e Stefano Scopino per Nu' Tracks.",92711962395980IMG_20190924_112445.jpg,09/24/19 11:27:40
2733,"Non perdere l'appuntamento di stasera con #MyBandTv ore 20.30 su Televomero, Canale 11 del Telecomando!
La puntata è dedicata a Francesco Di Bella, voce storica dei 24 Grana. Interverranno Maurizio Maui Nataloni di www.vitedapeterpan.it e Stefano Scopino per Nu' Tracks. 
Presta Gianluca Di Pietro!

Prenota la tua intervista qui https://fb.com/book/myband.it/
Rivedi tutte le puntate su http://www.my-band.it",9239579579601francesco di bella.jpg,09/28/19 09:23:58
2733,"Tutto pronto per stasera!!! Non perdere #MyBandTv ore 20.30 su Televomero, Canale 11 del Telecomando! 

La puntata è dedicata a Francesco Di Bella, voce storica dei 24 Grana. Interverranno Maurizio Maui Nataloni di www.vitedapeterpan.it e Stefano Scopino per Nu' Tracks. Presta Gianluca Di Pietro! Prenota la tua intervista qui https://fb.com/book/myband.it/ Rivedi tutte le puntate su http://www.my-band.it",927913781179maurizio nataloni.jpg,09/28/19 09:27:09
2733,"MyBand Tv si sta confermando la trasmissione dell'anno. Sono tantissimi gli artisti che ci stanno contattando per mandare in onda i loro VideoClip ma ancora più numerosi sono gli addetti ai lavori che stanno usando la nostra trasmissione per promuovere nuove produzioni discografiche.

La prossima settimana sarà la volta deil duo Kamaak e di Crisitna Cafiero e la band di Jhonny Darko. 

In onda ci saranno il Piccolo Bu e Superbia. Mentre siamo già pronti per intervistare Alex D Prez che ci presenterà il suo nuovo lavoro corredato da un videoclip che è un vero capolavoro.

Se hai realizzato un videoclip e vuoi mandarlo in onda scrivi a info@my-band.it",10431823947234771911935_10157460859562432_8082118188864634880_n.jpg,10/06/19 18:43:47
2733,"Con me in foto c'è Cristina Cafiero, una bravissima cantautrice napoletana di soli 25 anni. Ieri abbiamo fatto una lunga chiacchierata. Mi ha raccontato del suo disco, del videoclip e di questa bellissima canzone intitolata Viola che denuncia senza mezzi termini il problema del bullismo nelle scuole. Una nota a margine la devo fare per la location Dove è stato girato il video. Come scenografia c'è l'istituto Francesco Giordani di via Caravaggio, ovvero la mia scuola! Su YouTube è ancora presente un video di un grandioso concerto che contribuii ad organizzare nel 1988. Erano anni favolosi è sul palco con me c'erano dei ragazzini che oggi sono diventati dei grandi artisti, uno tra tutti Joe Barbieri!

Grazie ancora a Cristina per il suo tempo e per avermi fatto scoprire la sua musica!",104416396589969Screenshot_20191011_164001.jpg,10/11/19 16:44:59
2733,"Ho incontrato Alessandro D'Aniello e Dario Lapelazzuli, un duo elettronico/acustico del quale sentiremo davvero parlare tanto nei prossimi giorni perché il loro progetto ""la pelle"" è qualcosa di straordinario.
I due artisti si sono raccontati con grande simpatia alle telecamere di MyBandTv facendoci entrare nel loro mondo musicale costellato di bellissime immagini raccolte in tre Videoclip eccezionali.

Non vediamo l'ora di farveli conoscere e di farvi ascoltare la loro musica!",10351340187543VID_20191016_7924950874209559364.jpg,10/17/19 13:35:33
2733,".Net è il cuore pulsante di MyBand.it e per questo, sabato 5 Ottobre, noi di MyBandTv eravamo a @palazzoinnovazione per un evento organizzato da Healthwareinternational, in collaborazione con DEVDAY e ASPItalia.com. Abbiamo incontrato Daniele Bochicchio, un vero genio dell'informatica per farci raccontare le ultime novità del mondo .Net e sopratutto abbiamo avuto il piacere di scambiare quattro chiacchiere con lui. Ne parleremo presto in TV!",105515224189664IMG_20191005_161644.jpg,10/17/19 15:55:18
4143,ombra,10210386474206315084_10150298188250044_1243782159_n.jpg,10/21/19 00:21:47
4143,Beato chi so fà er sofà,10280163352356Beato-chi-se-o-fa-er-sofà-low.jpg,10/21/19 00:28:35
2733,"MyBandTv trasmissione condotta e ideata da @Gianluca Di Pietro in onda su Televomero il sabato alle 20.30 ed in replica il lunedì alle 20.00 (e tante altre repliche random durante la settimana) intervista Luca Ruzza e la band Superbia. 

Vedremo due bellissimi videoclip, il primo è di Luca Ruzza e si intitola ""fino alla fine"".
Il secondo videoclip è dei Superbia e si intitola ""Foto Follia""

Se anche tu hai realizzato un videoclip e vuoi vederlo in Tv segui la guida seguente: 
https://www.my-band.it/mybandtv",103717177142088mbt5_MyBandTv5_definitivo_Moment.jpg,10/21/19 17:37:15
2733,il tempo passa ma siamo sempre qui!,104418564579598IMG_20191021_231206_411.jpg,10/22/19 18:44:59
2733,"Alla fine degli anni ’70 Napoli ha vissuto uno dei migliori momenti di creatività musicale. Fu proprio in quel periodo che si imposero sulla scena discografica nazionale ed internazionale artisti come Pino Daniele ed Edoardo Bennato dando forma quella particolare miscela di musica tradizionale partenopea, jazz, fusion e blues, che avrebbe dato vita al ""suono"" mediterraneo.
In quegli anni Brunello Canessa, ancora molto giovane, aveva appena iniziato il suo percorso artistico e guardava a questi musicisti con ammirazione alla quale nel tempo si è aggiunta stima ed amicizia e con molti di loro ha realizzato una frequente, felice collaborazione.
Presto sugli schermi di #MyBandTv una speciale intervista ad artisti del calibro di Gianni Guarracino, Roberto Giangrande, Fabrizio D’Angelo e Fabrizio Milano, quattro tra quei musicisti che hanno scritto con la loro arte una pagina che fa parte della storia della Musica Nuova italiana e internazionale vivendola in prima persona, in sala e soprattutto sul palco, al fianco dei protagonisti dell’epoca, primo fra tutti l'indimenticabile Pino Daniele.",104687880682WhatsApp Image 2019-10-18 at 22.38.55.jpeg,10/23/19 08:46:01
2733,MyBandTv la soddisfazione di portare in TV la bella musica da vedere!,106732118425VID_20190922_5759384439752171000.jpg,10/25/19 07:06:20
2733,Festeggiando 2 mesi di MyBandTv,104516887182465IMG_20191026_164429.jpg,10/26/19 16:45:21
2733,"MyBandTv è realizzata con strumentazioni semplici, quasi rudimentali ma estremamente avanzate rispetto a pochissimi anni fa e cioè quando la stessa trasmissione, in uno stato embrionale, veniva fatta grazie all'utilizzo di telecamere pesantissime, fari alogeni e banchi di montaggio analogici. Oggi viene realizzato con la sola fotocamera anteriore di un cellulare, un mic esterno di pochi euro ed un supporto statico di ferro per rendere l'inquadratura più aperta e sfruttare al massimo il piccolo grandangolo disponibile. Tutto il resto è storia!!!
W la musica!??",11281669945943IMG_20191110_162259.jpg,11/10/19 16:28:05
2733,Cracovia arriviamo!!!????✈️??????,114114226388877IMG_20191129_143908.jpg,11/29/19 14:42:07
2733,"Cracovia ci accoglie con un grande freddo, siamo già a zero gradi ma la musica e una birretta ci riscalderà!",113222278522856IMG_20191129_205755.jpg,11/29/19 22:32:53
2733,"Venerdì 6 Dicembre Lapelle presenta l'album ""Blu""
@ Cafè Street 45 (Torre del Greco – Na)
dopo il Live: Alex D Prez vinyl selection


Dopo i tre singoli di ""Da lontano"", ""Jukebox"" e ""Dio c'è"", i Lapelle pubblicano per A Different Records il loro primo Album ""Blu"".
Otto tracce che dimostrano ciò che Lapelle è, la sintesi concettuale di due esperienze musicali che si sono liberate delle tentazioni erotiche del mercato, la promessa alla propria coscienza di ritornare leggeri senza il peso delle sovrastrutture ideologiche e comportamentali.
LAPELLE è il tatuaggio naturale e primordiale che non cede alle mode del momento. E’ la nostra identità, ci ricorda chi siamo e chi saremo sempre. E’ un baluardo di semplicità e autenticità che sotto l’inganno di trucchi artificiali in silenzio resiste, lentamente cambia e si trasforma, ma non ci inganna e non ci lascia mai.
LAPELLE non mente.

LAPELLE sono:
Dario Lapelazzuli (Autore, compositore e voce; ex leader degli Scarlatti Garage);
Alessandro D’Aniello a.k.a. Alex D Prez (compositore/beatmaker; Torreggae, A Different).
Il loro sodalizio professionale parte nel 2009 con gli Scarlatti Garage; Dario voce e leader della band, Alex produttore discografico della Suonivisioni. Insieme sfornano un EP e due Album (Scarlatti Garage, Strane Idee, Ed è solo Lunedì).
Ma è solo nel 2018 che nasce la volontà di produrre un disco insieme, provando a unire due mondi apparentemente distanti.
Così, le notizie caotiche di solitudini collettive e schiavitù volontarie che arrivano dalla metropoli, racchiuse nel linguaggio cinico, ironico e velenoso dal timbro nero e graffiato di Dario, si sublimano negli arrangiamenti e nel sound di Alex, urbano, caldo, in un cocktail di soluzioni fresche, leggere e dilatate dal gusto agrodolce come i sogni e le speranze.
In questa zona franca, le due culture musicali rompono le righe e abdicano in favore di una integrazione schietta, senza misticismi o allegorie, si proteggono difendendo le proprie conquiste ma si aprono alla consapevolezza dell’esistenza di possibilità ancora inesplorate.
L’approdo è la partenza: LAPELLE.

Links ascolto album: https://www.adifferent.it/lapelle-blu",1252218135435Evento Presentazione Blu 2.jpg,12/03/19 21:52:13
2733,"Per gli amici di Roma e dintorni... Jesus was Homeless Intimate Live Experience
A Roma il ritorno della band di Tiziano Rizzuti lanciata in Giappone nel 2008 e in classifica FIMI nel 2013

22 dicembre, ore 22.00, Contemporary Cluster, Via dei Barbieri, 6 - Ingresso gratuito

Dopo aver influenzato la contro cultura e la concezione stessa del clubbing romano, e non solo, negli anni Novanta e Duemila, con i Mary Go’ Round e i Jesus Was Homeless, Tiziano Rizzuti torna sulle scene con Jesus was Homeless Intimate Live Experience uno ciclo di concerti in contesti inconsueti e suggestivi, per lanciare il nuovo progetto con 3 inediti, Dead, Reality Check e Nightdriver, e una nuova cover, So Slow, in uscita il 22-02-2020.

Un percorso che si fa narrazione di un periodo storico musicale ben preciso, e che, dopo la presentazione in anteprima stampa il 24 novembre al Load, vedrà una data romana aperta al pubblico il 22 Dicembre a Contemporary Cluster in occasione di 15 Sfumature di Celebrità, per  Andy Warhol's Factory ~ Opening Exhibition. Un omaggio a quella che è stata una vera e propria rivoluzione artistica guidata da un genio, con l’esposizione di alcune storiche edizioni di serigrafie di Andy Warhol: oltre 60 opere, tra cui figurano i soggetti più famosi, come Marilyn e la Gioconda, ma anche pezzi meno conosciuti e rari, come l’Urlo. Un salto temporale per rivivere il fermento culturale  degli anni 60 a New York, nella Silver Factory di Andy Warhol. 

Come quando si compone un brano, nella riservatezza della propria intimità, JWH torna così live un contesto suggestivo e inconsueto, dal sapore artistico e dal profumo minimale, un luogo dove la musica incontra a pochi centimetri il proprio interlocutore.

La performance in chiave elettro/acustica ripercorrerà brani già noti e presenterà per la prima volta tre delle nuove tracce della band capitanata da Tiziano Rizzuti. Dead, il primo nella lista, è una presa di coscienza di uno stato di morte interiore, Reality Check, diventa osservatore della realtà circostante in quanto illusoria e Nightdriver un ritorno a casa su un piano di consapevolezza differente.

Insieme ai 3 inediti viene presentata anche la cover So Slow, in uscita il 22-02-2020, rivisitazione di un brano dei Sophia, band capitanata dal cantante storico dei Godmachine. Un brano dalle atmosfere intime prodotto da Marco Del Bene, attivo compositore nel mondo degli audiovisivi, in un mood psichedelico di sintetizzatori analogici e chitarre in feedback.

Il ritorno dei JWH riporta all'attenzione le sonorità del gruppo indie italiano lanciato in Giappone nel 2008 e in classifica FIMI nel 2013 per The Message (prodotto da AIV - Accademia Italiana Videogiochi e distribuito da Game Stop), con una maturità e un approccio rinnovato in grado di dare vita a un concept difficile e al tempo stesso sentito.

Il nuovo capitolo che i Jesus Was Homeless si preparano a lanciare vede i brani inediti, che usciranno nel 2020, insieme a rivisitazioni di quei successi che hanno portato all’affermazione del gruppo di Tiziano Rizzuti, dando vita a esperienze uniche in avamposti artistici spesso trasgressivi, influenzando la cultura indipendente della capitale fino a diventare veri e propri appuntamenti di culto.

Frontman di fenomeni come Mary Go Round e Jesus Was Homeless, Tiziano Rizzuti, come artista e dj, ha infatti contribuito negli ultimi 20 anni a portare nella città eterna le tendenze più provocatorie, creandone di nuove, con contenitori ed eventi eversivi come Torture Garden, Ritual The Club, Subbacultha. Tutti riferimenti che oggi troviamo in fenomeni mediatici di larga scala.

Gli eventi sono sponsorizzati da AIV - Accademia Italiana Videogiochi

""Con grande entusiasmo continuiamo supportare i Jesus Was Homeless in questa loro nuova avventura musicale"" ha dichiarato Luca De Dominicis, Presidente e Fondatore dell'Accademia Italiana Videogiochi. ""AIV è da sempre al fianco dei talenti e l'ultimo progetto dell'autore e interprete Tiziano Rizzuti è la dimostrazione che musica e videogiochi sono due volti della stessa medaglia. Proprio in quest'ottica infatti abbiamo istituito con grande successo il Master in Musica per Videogiochi insieme al Conservatorio di Santa Cecilia, con l'intento di unire queste due arti, e a breve annunceremo una grande novità che andrà ad arricchire sempre di più l'offerta formativa di AIV in ambito musicale.”",12411281364866JWH_01 (2).jpg,12/11/19 12:41:36
2733,"Fede 'n' Marlen  sul palco del Club 33 Giri sabato 14 dicembre 2019
Uno degli ensamble al femminile più amati della scena partenopea

Sabato 14 dicembre 2019,  a partire dalle 21.30,  l'associazione culturale Club 33 Giri ospiterà il live lo splendido duo di cantautrici napoletane Fede 'n' Marlen. Il concerto si terrà nella sede dell'associazione, in via Perla (Central Park, incrocio con via Jan Palach) a Santa Maria Capua Vetere (CE).

Continua alla grande la stagione musicale dell'associazione sammaritana. Obiettivo principale del collettivo è dare spazio al meglio dei progetti campani e non solo. Non poteva mancare, a illuminare la proposta musicale del mese di dicembre, uno degli ensamble al femminile più amati della scena partenopea: Fede 'n' Marlen, attualmente al lavoro sul nuovo album di inediti, si esibiranno sul palco del Club 33 Giri.

Napoli, Granada, Buenos Aires, Rione Sanità. Da questi luoghi nascono i suoni che nel 2013 danno vita al sodalizio tra le due cantautrici, Federica Ottombrino e Marilena Vitale, due ragazze napoletane che si incontrano e scoprono un mondo comune dove lasciar respirare le loro emozioni guidate dall'intreccio delle loro voci. Inizia così un percorso musicale che le porterà alla realizzazione di un primo Ep “STALATTITI LIVE” prodotto da ""Casa Lavica Records"" e di un LP, nel luglio del 2016, intitolato “MANDORLE” su etichetta Europhone Records/Veloce Entertainment. Nel loro bagaglio di influenze sonore e formazione musicale scoviamo la musica d’autore, i cantautori sudamericani, magici come Caetano Veloso e Adriana Calcanhotto, l’antica e saggia canzone napoletana, l’amore per gli strumenti acustici e tradizionali, la voglia di parlare ad un mondo che sembra sfuggire alla teoria dell’amore, alla bellezza delle cose, alla passione per la vita. Numerosi i loro successi che fanno cantare il pubblico durante i loro live, che le hanno viste esibirsi in tutta Italia, da Trento a Palermo, passando per Roma e Bologna, dove ogni volta riscontrano un enorme successo. Ad ottobre 2017 vincono il Premio della Critica, intitolato a Fausto Mesolella, al Premio Bianca D'Aponte, unico premio italiano dedicato esclusivamente alla musica al femminile. Nella loro musica Fede'n'Marlen raccontano storie che sudano amore, ironia, piccole filosofie di vita e si confrontano con un mondo che velocemente vorrebbe cancellare ogni emozione mentre le canzoni le fermano e le mettono in musica.

Per partecipare a tutte le attività dell'Associazione Culturale Club 33 Giri  è necessario tesserarsi per entrare a far parte del collettivo. La tessera, che ha validità per l'intera durata della stagione associativa, si può sottoscrivere durante qualsiasi evento o incontro.

Gli altri appuntamenti del mese di dicembre 2019: Klippa Kloppa live open act Pedar (21 dicembre), torneo di beer pong (27 dicembre/iscrizioni aperte, riservato ai maggiorenni) e Brandipos IV ( 28 dicembre). 

Per maggiori informazioni sull'associazione o sugli eventi è possibile visitare il sito a questo indirizzo: http://club33giri.it/",124412457269944Fede-n-Marlen.jpg,12/11/19 12:44:27
2733,Gianluca Di Pietro e la MyZampognaBand vi augurano Buone Feste e Buon Natale!,12201232287544IMG_20191215_190112.jpg,12/16/19 12:20:09
2733,"hai realizzato un videoclip? contattaci, lo manderemo in Tv

MyBand.it è una Trasmissione Tv in onda su Televomero ed ha come obiettivo la promozione e valorizzazione della Musica d'Autore.",12111868475167.jpg,12/28/19 18:11:08
4078,bella intervista quella con gli Hydronika!,125586134695287.jpg,12/29/19 08:55:47
4078,"Non posso e non riesco a non avere la musica nelle orecchie quando cammina per strada. quando avevo 16 anni mi regalarono il mio primo walkman, fu per me un'esperienza meravigliosa!
quando cammino per strada ed ascolto la musica mi sembra di vivere un film, riesco ad estraniarmi e la vita mi sembra più bella.",1239923842374823,12/29/19 09:39:42
2733,"MAURIZIO CAPONE & BUNGTBANGT
Continuano le iniziative sociali e culturali di Maurizio Capone frontman dei BungtBangt. Dopo la pubblicazione del brano inedito dal titolo ""Le mani nel sole"", a sostegno delle iniziative del movimento Fridays For Future, iniziano una serie di iniziative autorevoli nelle quali Capone sarà protagonista.

Guarda/Ascolta ""Le mani nel sole"" feat. Fridays for Future.
https://youtu.be/-eBQ78MCYOs
regia: Ivano Leone  
Ascoltalo anche su Spotify: https://spoti.fi/2PvFeJr  
Il singolo è stato presentato in esclusiva live all'interno del web format VivaRaiplay condotto da Fiorello. 
Guarda l’esibizione qui: https://bit.ly/2Pv2CqI

Molte le iniziative rilevanti che Maurizio Capone intraprenderà prossimamente come un nuovo tour nelle carceri italiane con il progetto ""Gli Ultimi Saranno"" https://gliultimisaranno.it/ curato da Raffaele Bruno direttore artistico del collettivo “Delirio creativo”. Lo scopo del progetto è offrire forme di creatività come strumento di riscatto, evoluzione e rinascita. E' così che non-luoghi come le carceri, con una platea assetata di opportunità, diventano palcoscenico per illustrare nuove forme di vita sociale e lavorativa ma anche di presa di coscienza civile.
Questo il calendario delle tappe: il 27 gennaio a Torino; 24 febbraio a Modena;  23 marzo a Bollate (Mi);  6 aprile a Santa Maria Capua Vetere (Ce);  11 maggio Rebibbia (Roma).
Maurizio Capone in questo contesto offrirà ancora una volta la sua esperienza di Maestro di vita, da musicista e anima sensibile su temi quali l'ambiente, la legalità e l'anti razzismo.

Altro appuntamento degno di nota è quello previsto Lunedì 10 Febbraio quando, dalle ore 16:00 nella Nuova Aula dei Gruppi Parlamentari a Montecitorio, Capone sarà protagonista di “Gli Ultimi Saranno – Convegno Spettacolo”; un’ occasione per condividere con i parlamentari l'esperienze e idee sui Laboratori Creativi e le Buone Pratiche all’interno delle carceri.

Grazie alla sua capacità di produrre strumenti da materiali riciclati Capone entra in contatto con molte organizzazioni legate all’impegno civile. Legambiente lo premia come “Campione di economia circolare”, Musica contro le mafie di Libera di Don Ciotti lo investe del titolo di “socio onorario”. Gli viene assegnato il Premio Musica e Cultura Peppino Impastato. 
Crea il laboratorio virtuale “Come Suona il Caos” attraverso dei video corsi sulla costruzione di strumenti fatti con materiali riciclati che ha avuto più di due milioni di contatti, per questo riceve il Premio Web Italia come miglior sito didattico dell’anno 2009.
Si esibisce in concerti ed eventi speciali come “Il capitale naturale: la nostra risorsa comune”, organizzata dal Ministero dell'Ambiente presso l'Università “Federico II” di Napoli e Connect4Climate ovvero il programma di educazione ambientale della Banca Mondiale. In questa occasione Capone ha addirittura coinvolto a suonare le percussioni riciclate il Ministro dell'ambiente Sergio Costa.
Fa laboratori nelle scuole, nelle zone a rischio, nelle università e nei conservatori insegnando a migliaia di persone un approccio creativo e positivo alla vita nel rispetto.
Il contributo nel sociale è consistente e così, al fianco del direttore artistico Maurizio Braucci, cura la regia musicale di Arrevuoto (spettacolo con 150 ragazzi di centro e periferia di Napoli https://www.arrevuoto.org/) che tornerà in scena il 24 e 25 maggio al Teatro San Ferdinando di Napoli.


https://www.facebook.com/Maurizio-Capone-301895039856483/
http://www.caponebungtbangt.com/
https://www.facebook.com/caponebungtbangt/ 
https://www.instagram.com/mauriziocaponebungtbangt",15712476136591capone.jpg,01/23/20 12:57:14
2733,"La Terza Classe - GRANDE FESTA... MyBandTv ci sarà!

La Terza Classe - GRANDE FESTA! 
Napoli – l'Asilo ex Asilo Filangieri
Sabato 1 Febbraio 2020 – Inizio h 21
Ingresso con sottoscrizione consigliata

Dario Sansone, Gnut, Ars Nova e Blindur tra gli ospiti attesi sabato 1 febbraio all'ex Asilo Filangieri per l'unica data a Napoli de La Terza Classe

Un parterre di ospiti, ricco di nomi noti alla scena musicale campana, è atteso in occasione della GRANDE FESTA! che La Terza Classe sta organizzando per salutare i suoi fan, in vista di una ripartenza per il Canada e di un nuovo tour all'estero. Sabato 1 febbraio, dalle ore 21 in poi, a calcare il palco del Teatro all'ex Asilo Filangieri (vico Giuseppe Maffei, 4) si alterneranno, insieme alla band, numerosi artisti, tra cui il leader dei Foja, Dario Sansone, lo stimato cantautore Claudio Gnut, l'altra realtà di buskers tra le più interessanti e consolidate al Sud, gli Ars Nova Napoli, ed i Blindur, gruppo che sta raccogliendo non pochi plausi anche a livello nazionale: tutti accomunati da una grande ed inossidabile passione, quella per la musica folk.

""Una ventina di musicisti fra i più talentuosi della nostra città – spiega Enrico Catanzariti, voce e batteria de La Terza Classe – ci accompagneranno in questo entusiasmante viaggio musicale, e ci piacerebbe che tutta la città ne prendesse parte con il solo proposito di divertirsi e fare festa insieme, come non succedeva da tempo. Sarà una gioia condividere nuovamente il palco con Dario Sansone, Gnut e gli Ars Nova Napoli, tant'è che abbiamo riarrangiato il nostro repertorio ad hoc per questa occasione speciale!""

Un tripudio di suoni e strumenti - dal banjo alla tammorra, dalla cornamusa a un'intera sezione di fiati, passando per flauto e fisarmonica – farà da perfetta cornice sonora alla celebrazione di un anno, quello appena trascorso, fatto di intensi viaggi e successi oltreoceano. Reduci, infatti, da un'esaltante esperienza canadese, in particolare al Contact East Music Conference 2019, seguita da un tour negli Stati Uniti, la nota band di bluegrass torna a suonare nella sua città, per la prima volta in formazione completa. In apertura al concerto, il giovane cantautore Lorenzo Girotti.

La Terza Classe sono:
Enrico Catanzariti - batteria/voce
Pierpaolo Provenzano - chitarra acustica/voce
Rolando ""Gallo"" Maraviglia - contrabbasso/voce
Alfredo D'Ecclesiis - armonica/voce
Corrado Ciervo - violino

Elenco completo degli ospiti:
Dario Sansone
Claudio Gnut
Ars Nova Napoli
Blindur (Massimo de Vita, Michelangelo Bencivenga, Carla Grimaldi)
Fabiana Martone
Ciro Riccardi
Damiano Davide
Luca Di Lorenzo
Andres Balbucea
Alessandro De Carolis
Raffaele Pastore
Marcello Smigliante Gentile
Amedeo Russo
Cosimo Gargiulo
Rubina della Pietra
Maria Grazia Passariello
Vittoria Padula",1610846432333laterzaclasse.jpg,01/28/20 10:06:44
2733,"Ti aspetto domani sera, ore 20.30, su Televomero con MyBandTv.
Non mancare!",136761616151IMG_20190828_123948.jpg,01/31/20 07:36:16
2733,"È l’unico contest in Italia riservato a cantautrici, un modo per dare spazio alla creatività femminile, valorizzarla, sottolinearne le specificità. È il Premio Bianca d’Aponte di Aversa, diventato ormai uno dei più importanti appuntamenti in Italia per la canzone di qualità. A vincere nel 2019 è stata la salentina Cristiana Verardo, mentre il Premio della critica “Fausto Mesolella” è andato alla siciliana Lamine.

Si è già avviata ora la nuova edizione, la 16a, con il nuovo bando di concorso, che è disponibile, insieme alla scheda di iscrizione, su www.premiobiancadaponte.it . La partecipazione è come sempre gratuita, mentre la scadenza è fissata al 28 aprile.

Le finali sono previste al teatro Cimarosa di Aversa il 23 e 24 ottobre 2020, ma l’Associazione Bianca d’Aponte, organizzatrice della manifestazione, è attiva tutto l’anno con varie iniziative.

La prossima è di particolare importanza perché si svolge il 16 febbraio in occasione del 40° compleanno di Bianca d’Aponte, la cantautrice prematuramente scomparsa a cui è dedicato il Premio. Sul palco dell’Auditorium a lei intitolato salirà, alle ore 20, Carlo Marrale, già colonna della formazione storica dei Matia Bazar e poi dal 1994 protagonista in prima persona di un percorso artistico di rilievo.

Il 23 febbraio, sempre all’Auditorium d’Aponte, andrà invece in scena “Itaca. La voce del mediterraneo”, uno spettacolo fra teatro e musica con Rosalba Di Girolamo e Marzouk Mejri.

Il Premio Bianca d’Aponte si avvale della direzione artistica di Ferruccio Spinetti, mentre l’importante ruolo di madrina del Premio sarà ricoperto quest’anno da una artista di grande popolarità come Arisa, che nelle serate di ottobre ad Aversa presiederà la giuria e canterà un brano di Bianca d’Aponte. A precederla in questa veste lo scorso anno è stata Tosca e prima ancora altre cantautrici di peso del panorama musicale italiano: Rachele Bastreghi dei Baustelle, Rossana Casale, Ginevra di Marco, Cristina Donà, Irene Grandi, Elena Ledda, Petra Magoni, Andrea Mirò, Simona Molinari, Nada, Mariella Nava, Brunella Selo, Paola Turci, Fausta Vetere.

Le finaliste del Premio saranno selezionate da un nutrito Comitato di garanzia, composto come tradizione da cantanti, autori e compositori di notevole rilievo nonché da operatori del settore e critici musicali. Alla vincitrice del premio assoluto sarà attribuita una borsa di studio di € 1.000; per la vincitrice del Premio della critica “Fausto Mesolella” la borsa di studio sarà di € 800. Riconoscimenti della giuria andranno anche alla migliore interprete, al miglior testo ed alla migliore musica. Sono poi previsti molti altri premi assegnati da singoli membri della giuria o da enti e associazioni vicine al d’Aponte.


Nelle passate edizioni il premio assoluto è andato a Veronica Marchi e Germana Grano (ex aequo, 2005), Chiara Morucci (2006), Mama’s Gan (2007), Erica Boschiero (2008), Momo (2009), Laura Campisi (2010), Claudia Angelucci (2011), Charlotte Ferradini (2012), Federica Abbate (2013), Elisa Rossi (2014), Irene Ghiotto (2015), Sighanda (2016), Federica Morrone (2017), Francesca Incudine (2018), Cristiana Verardo (2019).

Il premio della critica, dal 2017 ribattezzato “Premio Fausto Mesolella” in omaggio allo storico direttore artistico della manifestazione, è stato invece attribuito a Marilena Anzini (2005), Ivana Cecoli (2006), Giorgia Del Mese (2007), Silvia Caracristi (2008), Momo e Giorgia Del Mese (ex aequo, 2009), Paola Rossato (2010), Rebi Rivale (2011), Cassandra Raffaele e Paola Rossato (ex aequo, 2012), Rebi Rivale (2013), Elsa Martin (2014), Helena Hellwig (2015), Agnese Valle (2016), Fede ‘N’ Marlen (2017), Francesca Incudine e Irene Scarpato (2018), Lamine (2019).

Per ulteriori informazioni: 336 694666 – 335 5383937; info@biancadaponte.it - info@premiobiancadaponte.it",22715316434200unnamed.jpg,02/10/20 15:27:44
4186,Foto ufficiale libretto album,21127859360644497054_1117411208423978_8183719845024497664_n.jpg,02/24/20 01:01:59
2733,"Con la chiusura del mese di Febbraio 2020 dichiariamo ufficialmente conclusa questa stagione di #MyBandTv. È stata una fantastica esperienza, abbiamo conosciuto tantissime nuove formazioni, mandato in onda decine di videoclip ed ottenuto un grande riscontro in termini di pubblico e di visibilità sui social network. Che dire, grazie a tutti!

Cosa faremo da domani in poi? Ci dedicheremo al podcast di My-Band.it organizzando nuove interviste audio che distribuiremo sui nostri canali digitali come Spotify, iTunes, Google Podcast ed il nostro stesso portale nell'attesa di riprendere il programma l'anno prossimo.

Quello che devi fare adesso è registrarti sul nostro portale come Band Manager. 
Ti contatteremo noi a breve per parlare di te e della tua musica.

Gianluca Di Pietro",22113883571808finestagione.jpg,02/25/20 13:21:58
2733,"❤️❤️❤️ MyBand Podcast ❤️❤️❤️

Parleremo delle migliori band, nuove produzioni discografiche e dei videoclip più belli della rete.
Vuoi essere intervistato??????? Contattaci!
#podcast #myband #videoclip #nuovodisco #musician #newedition",449129374028hakim-rahman-l6Lf2ySS_UU-unsplash.jpg,04/15/20 12:49:08
